id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,fiscal_year,net_profit_margin_pct,interest_coverage,sales_zscore
1227,TORNTPHARM,Mar 2016,6687,3954,2733.0,41.0,32,184,238,2343,26.0,1733,51.0,34.0,2016.0,25.915956333183782,14.853260869565217,-0.49512867859253157
1228,TORNTPHARM,Mar 2017,5816,4438,1377.0,24.0,223,206,307,1088,14.0,934,28.0,25.0,2017.0,16.059147180192575,6.684466019417476,-0.5031431206434349
1229,TORNTPHARM,Mar 2018,5950,4601,1349.0,23.0,299,308,409,931,27.0,678,20.0,35.0,2018.0,11.394957983193276,4.37987012987013,-0.5019101295586805
1230,TORNTPHARM,Mar 2019,7673,5690,1983.0,26.0,-300,504,618,562,22.0,436,13.0,66.0,2019.0,5.682262478821843,3.934523809523809,-0.4860560725509809
1231,TORNTPHARM,Mar 2020,7939,5769,2170.0,27.0,121,451,654,1187,14.0,1025,30.0,53.0,2020.0,12.910945962967627,4.811529933481153,-0.4836084932334834
1232,TORNTPHARM,Mar 2021,8005,5524,2480.0,31.0,57,353,658,1526,18.0,1252,37.0,47.0,2021.0,15.640224859462837,7.025495750708215,-0.48300119911711187
1233,TORNTPHARM,Mar 2022,8508,6077,2431.0,29.0,-288,255,662,1226,37.0,777,23.0,105.0,2022.0,9.132581100141044,9.533333333333331,-0.47837288183628024
1234,TORNTPHARM,Mar 2023,9620,6778,2842.0,30.0,45,333,707,1847,33.0,1245,37.0,60.0,2023.0,12.941787941787942,8.534534534534535,-0.4681408961180202
1235,TORNTPHARM,Mar 2024,10728,7360,3368.0,31.0,146,354,808,2352,30.0,1656,49.0,57.0,2024.0,15.436241610738255,9.514124293785311,-0.45794571610378265
1237,TRENT,Mar 2013,2132,2128,5.0,0.0,58,29,45,-10,99.0,-27,-1.0,-87.0,2013.0,-1.2664165103189493,0.1724137931034483,-0.5370411740481741
1238,TRENT,Mar 2014,2333,2343,-10.0,0.0,91,26,54,1,99.0,-19,-1.0,-125.0,2014.0,-0.8144020574367767,-0.3846153846153846,-0.5351916874210425
1239,TRENT,Mar 2015,2284,2196,88.0,4.0,208,22,75,200,35.0,129,4.0,26.0,2015.0,5.64798598949212,4.0,-0.5356425572953184
1240,TRENT,Mar 2016,1686,1596,90.0,5.0,86,48,39,90,39.0,55,2.0,54.0,2016.0,3.262158956109134,1.875,-0.5411450100466848
1241,TRENT,Mar 2017,1812,1679,134.0,7.0,81,46,41,128,34.0,85,3.0,39.0,2017.0,4.690949227373068,2.9130434782608696,-0.5399856303699755
1242,TRENT,Mar 2018,2157,1949,208.0,10.0,27,44,46,147,41.0,87,3.0,44.0,2018.0,4.033379694019471,4.727272727272728,-0.5368111383980333
1243,TRENT,Mar 2019,2630,2390,241.0,9.0,30,51,52,165,44.0,95,3.0,45.0,2019.0,3.612167300380228,4.725490196078432,-0.5324588638973705
1244,TRENT,Mar 2020,3486,2957,529.0,15.0,147,263,247,165,36.0,106,3.0,29.0,2020.0,3.040734366035571,2.011406844106464,-0.5245824432365517
1245,TRENT,Mar 2021,2593,2479,114.0,4.0,199,261,257,-205,-12.0,-181,-4.0,-15.0,2021.0,-6.980331662167373,0.4367816091954023,-0.5327993166595788
1246,TRENT,Mar 2022,4498,3903,595.0,13.0,152,325,311,111,69.0,35,3.0,57.0,2022.0,0.7781236104935527,1.8307692307692307,-0.5152706001188546
1247,TRENT,Mar 2023,8242,7128,1114.0,14.0,341,409,494,552,29.0,394,13.0,18.0,2023.0,4.780393108468818,2.7237163814180927,-0.4808204611537777
1248,TRENT,Mar 2024,12375,10404,1971.0,16.0,989,368,671,1921,23.0,1477,42.0,8.0,2024.0,11.935353535353537,5.355978260869565,-0.44279096747251084
1250,TVSMOTOR,Mar 2013,7510,7072,438.0,6.0,130,103,176,290,32.0,198,4.0,30.0,2013.0,2.6364846870838883,4.252427184466019,-0.4875559049898985
1251,TVSMOTOR,Mar 2014,8384,7892,492.0,6.0,44,80,149,307,39.0,187,4.0,37.0,2014.0,2.23043893129771,6.15,-0.4795138586609783
1252,TVSMOTOR,Mar 2015,10256,9650,605.0,6.0,80,62,179,444,28.0,328,7.0,28.0,2015.0,3.1981279251170043,9.758064516129032,-0.4622887891784398
1253,TVSMOTOR,Mar 2016,11377,10558,819.0,7.0,93,70,262,580,26.0,429,9.0,28.0,2016.0,3.7707655796782986,11.7,-0.45197399062612914
1254,TVSMOTOR,Mar 2017,12463,11591,871.0,7.0,163,60,317,658,23.0,509,11.0,23.0,2017.0,4.084088903153334,14.516666666666667,-0.44198124198401545
1255,TVSMOTOR,Mar 2018,16340,14769,1571.0,10.0,71,338,374,931,29.0,665,14.0,24.0,2018.0,4.069767441860465,4.64792899408284,-0.4063073133601898
1256,TVSMOTOR,Mar 2019,20160,17997,2163.0,11.0,25,663,442,1083,33.0,725,15.0,24.0,2019.0,3.5962301587301586,3.262443438914027,-0.37115786601868506
1257,TVSMOTOR,Mar 2020,18849,16585,2264.0,12.0,12,855,556,865,25.0,647,13.0,27.0,2020.0,3.4325428404689906,2.647953216374269,-0.3832209355120653
1258,TVSMOTOR,Mar 2021,19421,17189,2232.0,11.0,36,881,565,822,26.0,608,13.0,28.0,2021.0,3.130631790330056,2.533484676503973,-0.3779577198368453
1259,TVSMOTOR,Mar 2022,24355,21601,2755.0,11.0,-5,940,743,1067,31.0,731,16.0,24.0,2022.0,3.001437076575652,2.9308510638297878,-0.3325578839250692
1260,TVSMOTOR,Mar 2023,31974,27947,4027.0,13.0,136,1368,859,1936,32.0,1309,28.0,18.0,2023.0,4.093951335460061,2.943713450292398,-0.2624522191881779
1261,TVSMOTOR,Mar 2024,39145,33645,5500.0,14.0,106,1928,975,2703,34.0,1779,36.0,23.0,2024.0,4.544641716694342,2.8526970954356847,-0.1964687933018086
1263,ULTRACEMCO,Mar 2013,20514,15674,4839.0,24.0,304,252,1023,3867,30.0,2688,98.0,9.0,2013.0,13.10324656332261,19.202380952380956,-0.3679005612126922
1264,ULTRACEMCO,Mar 2014,20730,16695,4035.0,19.0,322,361,1139,2858,23.0,2213,80.0,11.0,2014.0,10.675349734684032,11.177285318559557,-0.36591305319547623
1265,ULTRACEMCO,Mar 2015,23306,18881,4425.0,19.0,350,587,1203,2986,30.0,2102,76.0,12.0,2015.0,9.019136702994937,7.538330494037479,-0.3422101798049746
1266,ULTRACEMCO,Mar 2016,25153,20252,4901.0,19.0,464,566,1377,3421,28.0,2480,90.0,11.0,2016.0,9.85965888760784,8.659010600706713,-0.32521514597257684
1267,ULTRACEMCO,Mar 2017,25375,20162,5212.0,21.0,648,640,1348,3872,30.0,2714,99.0,10.0,2017.0,10.695566502463054,8.14375,-0.3231724293993271
1268,ULTRACEMCO,Mar 2018,30979,24834,6145.0,20.0,242,1238,1848,3301,33.0,2224,81.0,13.0,2018.0,7.179056780399626,4.963651050080776,-0.27160763806377924
1269,ULTRACEMCO,Mar 2019,41462,34115,7347.0,18.0,350,1778,2451,3468,31.0,2400,88.0,13.0,2019.0,5.788432781824321,4.132170978627672,-0.175149089246765
1270,ULTRACEMCO,Mar 2020,42430,33184,9246.0,22.0,651,1992,2723,5183,-11.0,5751,199.0,7.0,2020.0,13.5540890879095,4.641566265060241,-0.16624210887331564
1271,ULTRACEMCO,Mar 2021,44726,33158,11568.0,26.0,619,1486,2700,8001,32.0,5462,189.0,20.0,2021.0,12.212136117694406,7.784656796769852,-0.14511563476439027
1272,ULTRACEMCO,Mar 2022,52599,41084,11514.0,22.0,669,945,2715,8524,14.0,7334,254.0,15.0,2022.0,13.94323085990228,12.184126984126983,-0.07267280782206904
1273,ULTRACEMCO,Mar 2023,63240,52620,10620.0,17.0,507,823,2888,7416,32.0,5073,175.0,22.0,2023.0,8.021821631878558,12.90400972053463,0.02523956630383468
1274,ULTRACEMCO,Mar 2024,70908,57940,12969.0,18.0,567,968,3145,9422,26.0,7004,243.0,29.0,2024.0,9.877587860326056,13.397727272727272,0.09579610091500183
1276,UNIONBANK,Mar 2013,25169,7268,325.0,1.0,2868,17575,156,3037,30.0,2146,36.0,22.0,2013.0,8.52636179427073,0.0184921763869132,-0.3250679231564868
1277,UNIONBANK,Mar 2014,29394,8829,-902.0,-3.0,3141,21467,198,2040,18.0,1687,27.0,15.0,2014.0,5.739266516976254,-0.0420179810872501,-0.28619189828270203
1278,UNIONBANK,Mar 2015,32164,9498,-973.0,-3.0,3957,23640,225,2759,36.0,1771,28.0,22.0,2015.0,5.506155950752394,-0.0411590524534686,-0.2607039482471083
1279,UNIONBANK,Mar 2016,32316,10349,-1928.0,-6.0,3934,23894,249,1758,24.0,1347,20.0,10.0,2016.0,4.168213887857409,-0.0806897128986356,-0.2593053314942526
1280,UNIONBANK,Mar 2017,32817,13871,-4830.0,-15.0,5430,23771,241,359,-58.0,573,8.0,0.0,2017.0,1.7460462565133923,-0.2031887594127298,-0.2546954170654322
1281,UNIONBANK,Mar 2018,32952,21181,-11700.0,-36.0,5462,23471,368,-6607,-21.0,-5212,-45.0,0.0,2018.0,-15.816945860645786,-0.498487495206851,-0.25345322455467223
1282,UNIONBANK,Mar 2019,34314,19019,-8601.0,-25.0,5042,23896,374,-3933,-25.0,-2922,-17.0,0.0,2019.0,-8.515474733344991,-0.3599347171074656,-0.2409208823350048
1283,UNIONBANK,Mar 2020,37479,21166,-9523.0,-25.0,5789,25837,417,-4151,-27.0,-3121,-9.0,0.0,2020.0,-8.327329971450679,-0.3685799434918915,-0.21179836902718738
1284,UNIONBANK,Mar 2021,69311,36270,-11071.0,-16.0,14307,44112,908,2327,-22.0,2863,4.0,0.0,2021.0,4.130657471397036,-0.250974791439971,0.0811014235840115
1285,UNIONBANK,Mar 2022,68230,32264,-4213.0,-6.0,13524,40178,745,8566,39.0,5265,8.0,25.0,2022.0,7.71654697347208,-0.104858380208074,0.07115468207192599
1286,UNIONBANK,Mar 2023,81163,36155,-3024.0,-4.0,15915,48033,745,12147,31.0,8512,12.0,24.0,2023.0,10.48753742468859,-0.0629567172568859,0.19015672460273256
1287,UNIONBANK,Mar 2024,100376,32422,4590.0,5.0,17813,63364,895,21508,36.0,13797,18.0,20.0,2024.0,13.745317605802184,0.0724386086736948,0.36694372244889256
1289,UNITDSPR,Mar 2013,10378,9287,1091.0,11.0,146,985,178,73,99.0,-105,-2.0,-31.0,2013.0,-1.0117556369242628,1.1076142131979696,-0.461166215205753
1290,UNITDSPR,Mar 2014,10508,13876,-3368.0,-32.0,681,1323,203,-4213,7.0,-4489,-62.0,0.0,2014.0,-42.719832508564906,-2.54572940287226,-0.45997002982502116
1291,UNITDSPR,Mar 2015,9254,9619,-366.0,-4.0,-360,687,223,-1635,3.0,-1687,-23.0,0.0,2015.0,-18.22995461422088,-0.5327510917030568,-0.4715086180360806
1292,UNITDSPR,Mar 2016,8495,8162,333.0,4.0,648,457,157,366,61.0,143,2.0,0.0,2016.0,1.683343143025309,0.7286652078774617,-0.47849250037435337
1293,UNITDSPR,Mar 2017,8818,7826,991.0,11.0,-265,375,189,163,43.0,93,1.0,0.0,2017.0,1.0546609208437288,2.6426666666666665,-0.47552043977453506
1294,UNITDSPR,Mar 2018,8591,7381,1209.0,14.0,172,278,192,912,28.0,652,9.0,0.0,2018.0,7.58933767896636,4.348920863309353,-0.47760916347781296
1295,UNITDSPR,Mar 2019,9341,7947,1394.0,15.0,70,237,215,1012,32.0,684,10.0,0.0,2019.0,7.322556471469864,5.881856540084388,-0.4707080939735908
1296,UNITDSPR,Mar 2020,9325,7756,1569.0,17.0,89,212,285,1160,47.0,621,9.0,0.0,2020.0,6.659517426273459,7.400943396226415,-0.4708553167896809
1297,UNITDSPR,Mar 2021,8131,7080,1051.0,13.0,-25,188,299,540,33.0,362,5.0,0.0,2021.0,4.452096913048825,5.590425531914893,-0.48184181944040255
1298,UNITDSPR,Mar 2022,9712,8117,1595.0,16.0,-117,88,304,1087,25.0,811,11.0,0.0,2022.0,8.350494233937397,18.125,-0.46729436492550225
1299,UNITDSPR,Mar 2023,10612,9195,1417.0,13.0,249,104,283,1279,12.0,1126,16.0,0.0,2023.0,10.610629476064831,13.625,-0.4590130815204357
1300,UNITDSPR,Mar 2024,11321,9321,2000.0,18.0,208,76,275,1857,24.0,1408,19.0,46.0,2024.0,12.437063863616288,26.31578947368421,-0.45248927048244436
1302,VBL,Dec 2012,1800,1572,228.0,13.0,44,116,136,21,-20.0,25,2.0,0.0,2012.0,1.3888888888888888,1.9655172413793105,-0.540096047482043
1303,VBL,Dec 2013,2115,1824,291.0,14.0,19,171,184,-46,-11.0,-40,0.0,0.0,2013.0,-1.8912529550827424,1.7017543859649122,-0.5371975982902697
1304,VBL,Dec 2014,2502,2116,387.0,15.0,14,187,210,4,99.0,-20,0.0,0.0,2014.0,-0.7993605115907274,2.06951871657754,-0.5336366464260911
1305,VBL,Dec 2015,3394,2752,642.0,19.0,36,170,317,191,41.0,113,1.0,0.0,2015.0,3.3294048320565706,3.776470588235294,-0.5254289744290696
1306,VBL,Dec 2016,3861,3052,810.0,21.0,27,435,322,79,39.0,48,0.0,0.0,2016.0,1.2432012432012431,1.862068965517241,-0.5211319084844406
1307,VBL,Dec 2017,4004,3165,838.0,21.0,14,215,347,291,26.0,214,1.0,22.0,2017.0,5.344655344655345,3.8976744186046512,-0.5198161045656355
1308,VBL,Dec 2018,5105,4069,1036.0,20.0,6,223,385,434,31.0,300,1.0,16.0,2018.0,5.876591576885407,4.645739910313901,-0.5096853345334375
1309,VBL,Dec 2019,7130,5667,1462.0,21.0,47,324,489,696,32.0,472,1.0,15.0,2019.0,6.6199158485273495,4.512345679012346,-0.4910524468720377
1310,VBL,Dec 2020,6450,5235,1215.0,19.0,-30,294,529,363,1.0,357,1.0,22.0,2020.0,5.534883720930233,4.13265306122449,-0.49730941655586575
1311,VBL,Dec 2021,8823,7129,1694.0,19.0,51,207,531,1007,26.0,746,2.0,16.0,2021.0,8.455173977105293,8.183574879227054,-0.4754744326445069
1312,VBL,Dec 2022,13173,10310,2863.0,22.0,-18,204,617,2024,23.0,1550,5.0,15.0,2022.0,11.76649206710696,14.034313725490197,-0.4354482295200185
1313,VBL,Dec 2023,16043,12326,3717.0,23.0,-5,292,681,2739,23.0,2102,6.0,16.0,2023.0,13.102287602069437,12.72945205479452,-0.40904013688386176
1315,VEDL,Mar 2013,2749,2283,465.0,17.0,33,475,197,-174,-25.0,2280,26.0,0.0,2013.0,82.93925063659513,0.9789473684210528,-0.5313638942027006
1316,VEDL,Mar 2014,66152,46557,19595.0,30.0,1874,5094,6882,9493,-9.0,11421,21.0,15.0,2014.0,17.2647841335107,3.8466823714173537,0.05203411883222784
1317,VEDL,Mar 2015,73710,51595,22114.0,30.0,-19222,5659,7159,-9925,15.0,-11369,-53.0,-8.0,2015.0,-15.423958757292093,3.907757554338222,0.12157849658277575
1318,VEDL,Mar 2016,64262,82741,-18479.0,-29.0,4290,5778,8572,-28540,-37.0,-17862,-41.0,-8.0,2016.0,-27.795586816470077,-3.198165455174801,0.03464342368158805
1319,VEDL,Mar 2017,72225,50849,21376.0,30.0,4423,5855,6292,13652,17.0,11316,23.0,83.0,2017.0,15.667705088265835,3.6508966695132368,0.10791437896441591
1320,VEDL,Mar 2018,91866,66989,24877.0,27.0,6087,5112,6283,19569,30.0,13692,28.0,76.0,2018.0,14.904317157599111,4.866392801251957,0.2886395871409853
1321,VEDL,Mar 2019,92048,68877,23171.0,25.0,4270,5689,8192,13560,28.0,9698,19.0,99.0,2019.0,10.535807404832262,4.072947793988399,0.2903142466740099
1322,VEDL,Mar 2020,84447,63704,20743.0,25.0,-14932,4977,9093,-8259,-43.0,-4744,-18.0,-22.0,2020.0,-5.617724726751691,4.167771750050231,0.22037420760521992
1323,VEDL,Mar 2021,88021,60703,27318.0,31.0,2743,5210,7638,17213,13.0,15032,31.0,30.0,2021.0,17.07774281137456,5.243378119001919,0.2532601041493398
1324,VEDL,Mar 2022,132732,87908,44824.0,34.0,1832,4797,8895,32964,28.0,23710,51.0,89.0,2022.0,17.863062411475756,9.344173441734418,0.6646650622870413
1325,VEDL,Mar 2023,147308,112877,34431.0,23.0,2625,6225,10555,20276,28.0,14503,28.0,357.0,2023.0,9.845358025361826,5.531084337349397,0.7987850477450971
1326,VEDL,Mar 2024,143727,108415,35312.0,25.0,5239,9465,10723,20363,63.0,7539,11.0,259.0,2024.0,5.245360996889937,3.730797675647121,0.7658347412189378
1328,WIPRO,Mar 2013,37430,29773,7657.0,20.0,1440,289,940,7869,21.0,6182,5.0,28.0,2013.0,16.516163505209725,26.49480968858132,-0.21224923890146324
1329,WIPRO,Mar 2014,43424,33788,9635.0,22.0,1922,383,1060,10114,21.0,7991,6.0,25.0,2014.0,18.40226602800295,25.156657963446477,-0.15709589142371988
1330,WIPRO,Mar 2015,46951,36652,10299.0,22.0,2450,350,1175,11224,22.0,8714,7.0,34.0,2015.0,18.55977508466273,29.425714285714285,-0.12464246190186458
1331,WIPRO,Mar 2016,51244,40448,10796.0,21.0,2752,558,1496,11494,22.0,8957,7.0,17.0,2016.0,17.47911950667395,19.34767025089606,-0.08514074005969705
1332,WIPRO,Mar 2017,55448,44128,11321.0,20.0,2623,594,2310,11039,23.0,8518,7.0,6.0,2017.0,15.362141105179628,19.05892255892256,-0.04645794513203054
1333,WIPRO,Mar 2018,54487,44100,10387.0,19.0,2550,583,2112,10242,22.0,8003,7.0,6.0,2018.0,14.68790720722374,17.81646655231561,-0.05530051552344051
1334,WIPRO,Mar 2019,59019,47406,11613.0,20.0,2614,738,1947,11542,22.0,9018,7.0,7.0,2019.0,15.27982514105627,15.735772357723578,-0.013599652865927524
1335,WIPRO,Mar 2020,61138,48795,12342.0,20.0,2728,733,2086,12252,20.0,9772,9.0,6.0,2020.0,15.983512708953516,16.837653478854026,0.005898168840001429
1336,WIPRO,Mar 2021,61935,47164,14771.0,24.0,2404,509,2763,13903,22.0,10868,10.0,5.0,2021.0,17.547428755953824,29.0196463654224,0.013231705366488156
1337,WIPRO,Mar 2022,79312,62628,16684.0,21.0,2067,532,3078,15141,19.0,12243,11.0,27.0,2022.0,15.436503933830949,31.360902255639097,0.17312488506631232
1338,WIPRO,Mar 2023,90488,73649,16839.0,19.0,2275,1008,3340,14766,23.0,11366,10.0,5.0,2023.0,12.560781540093712,16.705357142857142,0.27596002210522785
1339,WIPRO,Mar 2024,89760,73008,16752.0,19.0,2631,1255,3407,14721,25.0,11112,11.0,5.0,2024.0,12.379679144385026,13.34820717131474,0.26926138397312954
1341,ZOMATO,Mar 2018,466,558,-92.0,-20.0,21,6,29,-107,0.0,-107,-3070.0,0.0,2018.0,-22.96137339055794,-15.333333333333334,-0.5523707497735528
1342,ZOMATO,Mar 2019,1313,3556,-2243.0,-171.0,1285,9,43,-1010,0.0,-1010,-28574.0,0.0,2019.0,-76.92307692307693,-249.22222222222223,-0.5445771419467846
1343,ZOMATO,Mar 2020,2605,4909,-2305.0,-88.0,16,13,84,-2386,0.0,-2386,-70097.0,0.0,2020.0,-91.59309021113243,-177.30769230769232,-0.5326888995475113
1344,ZOMATO,Mar 2021,1994,2461,-467.0,-23.0,-200,10,138,-815,0.0,-816,-23124.0,0.0,2021.0,-40.92276830491474,-46.7,-0.5383109708369509
1345,ZOMATO,Mar 2022,4192,6043,-1851.0,-44.0,793,12,150,-1220,0.0,-1222,-2.0,0.0,2022.0,-29.150763358778622,-154.25,-0.5180862364765773
1346,ZOMATO,Mar 2023,7079,8290,-1211.0,-17.0,682,49,437,-1015,-4.0,-971,-1.0,0.0,2023.0,-13.7166266421811,-24.714285714285715,-0.4915217195983248
1347,ZOMATO,Mar 2024,12114,12071,43.0,0.0,846,72,526,291,-21.0,351,0.0,0.0,2024.0,2.897473997028232,0.5972222222222222,-0.4451925396599802
1349,ZYDUSLIFE,Mar 2013,6358,5228,1130.0,18.0,32,169,185,809,15.0,690,6.0,24.0,2013.0,10.85246932997798,6.686390532544379,-0.4981559477483837
1350,ZYDUSLIFE,Mar 2014,7224,6021,1203.0,17.0,30,90,201,942,11.0,836,8.0,23.0,2014.0,11.572535991140642,13.366666666666667,-0.4901875128275085
1351,ZYDUSLIFE,Mar 2015,8651,6896,1756.0,20.0,45,68,287,1446,18.0,1188,11.0,21.0,2015.0,13.732516472084152,25.823529411764707,-0.4770570779174752
1352,ZYDUSLIFE,Mar 2016,9427,7095,2332.0,25.0,112,53,292,2099,8.0,1964,19.0,17.0,2016.0,20.83377532619073,44.0,-0.4699167713371067
1353,ZYDUSLIFE,Mar 2017,9376,7474,1902.0,20.0,127,45,373,1612,8.0,1517,15.0,22.0,2017.0,16.179607508532424,42.266666666666666,-0.4703860440633938
1354,ZYDUSLIFE,Mar 2018,11905,9074,2831.0,24.0,111,91,539,2312,24.0,1810,17.0,20.0,2018.0,15.203695926081478,31.10989010989011,-0.4471156376951567
1355,ZYDUSLIFE,Mar 2019,13166,10174,2991.0,23.0,183,194,599,2382,22.0,1899,18.0,19.0,2019.0,14.42351511468935,15.417525773195877,-0.43551263950205793
1356,ZYDUSLIFE,Mar 2020,14253,11455,2798.0,20.0,-264,342,696,1495,21.0,1204,11.0,30.0,2020.0,8.447344418718867,8.181286549707602,-0.4255106894339386
1357,ZYDUSLIFE,Mar 2021,14404,11013,3391.0,24.0,-231,159,670,2331,8.0,2185,21.0,17.0,2021.0,15.169397389613994,21.32704402515723,-0.42412127410708855
1358,ZYDUSLIFE,Mar 2022,15110,11768,3342.0,22.0,2581,127,713,5084,10.0,4618,44.0,6.0,2022.0,30.562541363335537,26.31496062992126,-0.41762506734711413
1359,ZYDUSLIFE,Mar 2023,17237,13378,3860.0,22.0,-422,130,723,2585,23.0,2092,19.0,31.0,2023.0,12.136682717410222,29.692307692307693,-0.3980536342331401
1360,ZYDUSLIFE,Mar 2024,19547,14163,5384.0,28.0,293,81,764,4832,20.0,3973,38.0,8.0,2024.0,20.32536962193687,66.46913580246914,-0.3767983401601359
1362,INDIGO,Mar 2013,9203,73,8348.0,855.0,9,296,86,993,21.0,787,25647.0,70.0,2013.0,8.551559274149733,28.2027027027027,-0.4719778907623677
1363,INDIGO,Mar 2014,11117,123,10684.0,433.0,4,391,226,475,0.0,474,15454.0,80.0,2014.0,4.263740217684627,27.324808184143222,-0.4543663613875928
1364,INDIGO,Mar 2015,13925,150,12022.0,1904.0,14,395,302,1847,29.0,1304,42481.0,83.0,2015.0,9.364452423698385,30.43544303797468,-0.4285287571637851
1365,INDIGO,Mar 2016,16140,350,12976.0,3164.0,20,515,505,2824,30.0,1986,55.0,27.0,2016.0,12.304832713754648,25.19611650485437,-0.4081475985613157
1366,INDIGO,Mar 2017,18580,406,16362.0,2219.0,12,789,457,2144,23.0,1659,46.0,74.0,2017.0,8.928955866523143,20.73764258555133,-0.38569611910757967
1367,INDIGO,Mar 2018,23021,413,19991.0,3030.0,13,947,437,3127,28.0,2242,58.0,10.0,2018.0,9.7389340167673,21.109820485744457,-0.344832586216579
1368,INDIGO,Mar 2019,28497,563,28648.0,-151.0,-1,1325,760,-149,-99.0,156,4.0,123.0,2019.0,0.547426044846826,21.6211320754717,-0.29444557740975175
1369,INDIGO,Mar 2020,35756,1902,31687.0,4069.0,11,1531,3974,-275,-10.0,-248,-6.0,0.0,2020.0,-0.69358988701197,20.696930111038537,-0.22765242603488706
1370,INDIGO,Mar 2021,14641,2170,14638.0,2.0,0,1036,4699,-5830,0.0,-6171,-151.0,0.0,2021.0,-42.14876033057851,14.12934362934363,-0.4219405361437544
1371,INDIGO,Mar 2022,25931,2386,25373.0,558.0,2,725,5068,-6171,0.0,-317,-160.0,0.0,2022.0,-1.2224750298870075,34.997241379310346,-0.3180564365401971
1372,INDIGO,Mar 2023,54446,3168,47926.0,6521.0,12,1431,5101,-317,0.0,-317,-8.0,0.0,2023.0,-0.582228262865959,33.49126484975542,-0.05567777398967132
1373,INDIGO,Mar 2024,68904,4805,52573.0,16331.0,24,2326,6406,8043,-2.0,8167,212.0,0.0,2024.0,11.852722628584695,22.60232158211522,0.07735644319972028
